    xi	    yi	  phii	 delta	    xf	    yf	  phif	sucesso	passos	 err_x	 err_y	err_phi	    EE	    ET
28.7612	51.7922	155.2887	1.0000	47.7208	90.2656	72.4666	1.0000	44.0000	0.0456	0.0973	0.1948	20.1835	1.0258
72.0776	58.5247	74.1754	1.0000	52.3324	85.8952	118.6431	1.0000	34.0000	0.0466	0.1410	0.3183	32.0127	1.0074
64.9956	6.1340	125.1743	1.0000	52.4665	22.9391	118.3760	1.0000	21.0000	0.0493	0.7706	0.3153	82.1563	1.0018
82.4678	78.9370	169.0723	1.0000	52.0975	95.4985	117.2932	1.0000	38.0000	0.0420	0.0450	0.3033	27.7414	1.0985
80.4013	53.9437	-18.5438	1.0000	52.0691	82.2818	117.1913	1.0000	47.0000	0.0414	0.1772	0.3021	32.5205	1.1729
42.7516	19.5669	224.1330	1.0000	47.6230	48.2801	73.8078	1.0000	33.0000	0.0475	0.5172	0.1799	54.2474	1.1331
95.6219	97.5181	51.9271	1.0000	95.8691	98.4871	75.6886	1.0000	1.0000	0.9174	0.0151	0.1590	48.0737	1.0000
72.1516	31.2955	14.4644	1.0000	73.4836	33.7923	85.7332	1.0000	3.0000	0.4697	0.6621	0.0474	70.3786	1.0601
64.6642	24.7709	51.3674	1.0000	52.3705	45.6490	118.4329	1.0000	25.0000	0.0474	0.5435	0.3159	61.3847	1.0318
67.2168	25.1727	128.0866	1.0000	52.2264	45.1278	118.6033	1.0000	25.0000	0.0445	0.5487	0.3178	61.9198	1.0017
79.0415	55.0895	81.1051	1.0000	52.1065	80.8474	117.3316	1.0000	39.0000	0.0421	0.1915	0.3037	33.4406	1.0465
90.3785	83.9144	79.2691	1.0000	62.2988	95.4752	142.4325	1.0000	33.0000	0.2460	0.0452	0.5826	54.0454	1.0867
89.5008	95.1182	24.2903	1.0000	90.1516	95.8775	49.3989	1.0000	1.0000	0.8030	0.0412	0.4511	57.2503	1.0000
21.8164	8.0931	234.2366	1.0000	17.9387	10.4281	87.5455	1.0000	6.0000	0.6412	0.8957	0.0273	95.1687	1.3255
39.6004	95.2717	43.7924	1.0000	40.1185	96.1270	58.7924	1.0000	1.0000	0.1976	0.0387	0.3468	32.9630	1.0000
27.2472	10.8036	105.6242	1.0000	47.5853	47.3666	71.0771	1.0000	42.0000	0.0483	0.5263	0.2103	55.9838	1.0039
36.2112	31.5246	-70.3060	1.0000	47.6513	41.0595	73.1618	1.0000	19.0000	0.0470	0.5894	0.1871	61.3435	1.2758
49.6116	22.5262	265.2213	1.0000	49.2657	21.5879	249.7592	1.0000	1.0000	0.0147	0.7841	1.7751	177.9663	1.0000
15.7332	5.9309	248.4564	1.0000	47.5699	59.3132	70.5746	1.0000	70.0000	0.0486	0.4069	0.2158	45.1516	1.1262
23.0525	6.8839	-64.8668	1.0000	47.6291	25.4373	71.7348	1.0000	41.0000	0.0474	0.7456	0.2029	76.8039	1.3315
53.4336	2.0885	-57.3332	1.0000	57.9426	4.5648	87.0071	1.0000	7.0000	0.1589	0.9544	0.0333	95.8119	1.3608
1.6121	60.3034	33.0259	1.0000	40.6785	95.6623	60.2553	1.0000	54.0000	0.1864	0.0434	0.3305	31.4714	1.0248
15.3076	39.4260	64.6611	1.0000	47.5713	85.8307	70.6673	1.0000	57.0000	0.0486	0.1417	0.2148	24.0919	1.0085
94.3313	37.8965	185.3032	1.0000	52.4893	52.4923	118.4098	1.0000	49.0000	0.0498	0.4751	0.3157	55.4102	1.1057
10.3006	83.3068	179.5384	1.0000	15.2403	95.0563	45.2189	1.0000	15.0000	0.6952	0.0494	0.4976	56.9036	1.1769
68.5547	67.8893	230.2480	1.0000	52.4848	79.0353	118.4008	1.0000	22.0000	0.0497	0.2096	0.3156	35.3879	1.1249
2.8736	40.6422	100.4947	1.0000	44.9804	95.6774	60.0069	1.0000	70.0000	0.1004	0.0432	0.3333	30.7160	1.0102
39.6166	86.5882	-11.4773	1.0000	46.8528	95.3081	65.4784	1.0000	12.0000	0.0629	0.0469	0.2725	25.1640	1.0590
68.9816	94.5463	168.1451	1.0000	67.0580	95.0932	163.5603	1.0000	2.0000	0.3412	0.0491	0.8173	75.6714	1.0000
20.0782	96.5381	-15.8815	1.0000	21.0603	96.3495	-10.8721	1.0000	1.0000	0.5788	0.0365	1.1208	105.0048	1.0000
85.7375	46.8175	208.3222	1.0000	52.2649	60.9531	118.2176	1.0000	41.0000	0.0453	0.3905	0.3135	48.2289	1.1284
86.7697	24.6744	250.7339	1.0000	52.2216	33.0593	117.9331	1.0000	45.0000	0.0444	0.6694	0.3104	72.5689	1.2658
8.9033	23.4641	245.4021	1.0000	47.6752	84.3033	72.3653	1.0000	80.0000	0.0465	0.1570	0.1959	23.7229	1.1089
34.5778	88.3675	-43.4232	1.0000	43.4095	95.2827	60.1883	1.0000	13.0000	0.1318	0.0472	0.3312	30.8938	1.1590
14.1794	79.7545	29.2650	1.0000	35.2020	95.5835	60.3874	1.0000	27.0000	0.2960	0.0442	0.3290	33.3975	1.0260
55.2048	12.3511	-53.2657	1.0000	52.2158	26.7365	117.8972	1.0000	20.0000	0.0443	0.7326	0.3100	78.4264	1.3612
11.3876	57.1165	5.0199	1.0000	47.5520	89.3824	71.7668	1.0000	53.0000	0.0490	0.1062	0.2026	21.2409	1.0936
32.4741	60.7888	21.5318	1.0000	47.5084	86.5695	70.2848	1.0000	30.0000	0.0498	0.1343	0.2191	23.9849	1.0052
37.1835	43.9768	237.2929	1.0000	33.1578	46.1320	91.9617	1.0000	6.0000	0.3368	0.5387	0.0218	56.4736	1.3140
45.0641	71.2196	31.0658	1.0000	47.5358	75.5174	67.6001	1.0000	5.0000	0.0493	0.2448	0.2489	33.2750	1.0085
31.6913	94.9849	53.2902	1.0000	32.1739	95.8607	61.1440	1.0000	1.0000	0.3565	0.0414	0.3206	34.1698	1.0000
57.0822	48.3691	252.3236	1.0000	51.9966	46.5649	160.4090	1.0000	6.0000	0.0399	0.5344	0.7823	88.4122	1.1119
47.7738	35.8433	224.9207	1.0000	47.7549	52.1683	74.3385	1.0000	21.0000	0.0449	0.4783	0.1740	50.3805	1.2864
78.5311	18.1152	103.2129	1.0000	52.3375	42.2246	118.6114	1.0000	37.0000	0.0467	0.5778	0.3179	64.5141	1.0393
98.8162	88.3056	84.9999	1.0000	93.6288	95.3358	147.0248	1.0000	9.0000	0.8726	0.0466	0.6336	71.9517	1.0301
32.2057	30.9004	200.6224	1.0000	47.6467	67.4050	71.5597	1.0000	43.0000	0.0471	0.3259	0.2049	37.5235	1.0849
95.6629	55.0641	140.0246	1.0000	52.4099	72.8978	118.3137	1.0000	51.0000	0.0482	0.2710	0.3146	39.2683	1.0901
16.2605	90.9261	-67.3438	1.0000	39.0171	95.0574	60.0720	1.0000	31.0000	0.2197	0.0494	0.3325	32.2605	1.3403
23.4219	72.0627	-28.8342	1.0000	46.8461	95.8029	66.3741	1.0000	38.0000	0.0631	0.0420	0.2625	24.2022	1.1394
75.8781	67.8734	40.6879	1.0000	76.3207	69.7783	89.0110	1.0000	2.0000	0.5264	0.3022	0.0110	40.0888	1.0227
56.6145	90.1193	-58.7847	1.0000	60.7057	93.1774	94.4105	1.0000	7.0000	0.2141	0.0682	0.0490	13.4392	1.3705
14.3686	81.7974	-74.6259	1.0000	44.6761	95.6059	61.1448	1.0000	46.0000	0.1065	0.0439	0.3206	29.6694	1.3812
23.0520	13.4360	49.4531	1.0000	47.7005	51.8539	72.6556	1.0000	46.0000	0.0460	0.4815	0.1927	51.2266	1.0078
3.5919	51.2902	188.3936	1.0000	1.4496	54.1141	89.7896	1.0000	4.0000	0.9710	0.4589	0.0023	66.8034	1.1285
73.6060	52.4568	31.9702	1.0000	52.1057	81.8447	117.3283	1.0000	38.0000	0.0421	0.1816	0.3036	32.8768	1.0436
72.8798	7.6998	-23.6825	1.0000	52.1281	36.9842	117.4275	1.0000	41.0000	0.0426	0.6302	0.3048	68.7590	1.1423
35.8093	97.6015	236.1104	1.0000	34.9573	97.0779	211.5693	1.0000	1.0000	0.3009	0.0292	1.3508	122.5312	1.0000
93.1960	55.7210	206.7525	1.0000	52.4957	69.3620	118.4199	1.0000	48.0000	0.0499	0.3064	0.3158	41.8641	1.1182
75.9492	8.1164	-45.2067	1.0000	52.3325	35.2605	118.6423	1.0000	44.0000	0.0467	0.6474	0.3182	70.8309	1.2229
30.9813	31.9890	91.5257	1.0000	47.6386	67.1618	76.1329	1.0000	39.0000	0.0472	0.3284	0.1541	35.7242	1.0021
47.3590	91.1640	244.6844	1.0000	42.6776	92.6361	89.8803	1.0000	7.0000	0.1464	0.0736	0.0013	10.3855	1.4264
10.9773	73.0747	227.4228	1.0000	24.7515	95.1253	45.0000	1.0000	32.0000	0.5050	0.0487	0.5000	51.8290	1.2308
87.2150	0.7195	-1.2629	1.0000	52.1684	28.2717	117.6223	1.0000	52.0000	0.0434	0.7173	0.3069	76.8937	1.1664
79.1747	90.4605	-13.7506	1.0000	80.5574	95.8759	116.8982	1.0000	7.0000	0.6111	0.0412	0.2989	40.9179	1.2524
70.4210	46.4626	225.6751	1.0000	52.2837	58.7097	118.8184	1.0000	25.0000	0.0457	0.4129	0.3202	50.4044	1.1423
71.3445	42.8285	63.8113	1.0000	71.3903	43.8275	87.3728	1.0000	1.0000	0.4278	0.5617	0.0292	60.1648	1.0000
30.4252	92.9091	93.2604	1.0000	31.4568	95.7170	65.3597	1.0000	3.0000	0.3709	0.0428	0.2738	31.1342	1.0028
6.8770	49.2925	-46.2946	1.0000	47.6850	77.5077	74.0639	1.0000	59.0000	0.0463	0.2249	0.1771	27.6626	1.1892
99.7767	55.0703	69.2533	1.0000	99.7002	56.0674	94.3926	1.0000	1.0000	0.9940	0.4393	0.0488	66.4791	1.0000
2.4970	24.7185	160.6323	1.0000	1.4860	27.3465	86.1128	1.0000	3.0000	0.9703	0.7265	0.0432	87.4486	1.0654
68.5048	63.1168	195.5430	1.0000	52.2826	77.8641	118.7808	1.0000	23.0000	0.0457	0.2214	0.3198	36.3805	1.0491
99.0064	42.0702	265.9340	1.0000	52.4742	46.6713	118.3869	1.0000	59.0000	0.0495	0.5333	0.3154	60.4640	1.2618
8.9100	23.8133	179.8499	1.0000	47.7659	83.0814	73.1707	1.0000	74.0000	0.0447	0.1692	0.1870	23.9678	1.0442
14.3900	10.7270	-26.7399	1.0000	47.5218	38.3167	70.3850	1.0000	49.0000	0.0496	0.6168	0.2179	64.7744	1.1365
76.8124	20.2742	-71.4374	1.0000	52.2171	47.0972	117.9033	1.0000	47.0000	0.0443	0.5290	0.3100	59.8516	1.2915
71.1993	9.5412	155.1112	1.0000	52.1315	27.1877	117.4435	1.0000	27.0000	0.0426	0.7281	0.3049	77.8416	1.0392
71.8858	98.9373	263.1728	1.0000	71.6806	97.9585	258.1580	1.0000	1.0000	0.4336	0.0204	1.8684	169.5622	1.0000
36.7175	36.9960	-6.3148	1.0000	47.5336	54.1837	73.3037	1.0000	21.0000	0.0493	0.4582	0.1855	48.8260	1.0341
0.0040	13.0774	63.1060	1.0000	47.7132	75.0886	72.3401	1.0000	79.0000	0.0457	0.2491	0.1962	30.6216	1.0097
27.6794	1.3454	164.1135	1.0000	26.4117	3.8753	92.7844	1.0000	3.0000	0.4718	0.9612	0.0309	99.0158	1.0602
75.8935	35.2360	15.9677	1.0000	77.1157	37.7813	88.6115	1.0000	3.0000	0.5423	0.6222	0.0154	67.8849	1.0625
83.4739	63.2747	52.8444	1.0000	52.3368	89.5348	118.6156	1.0000	44.0000	0.0467	0.1047	0.3180	30.5587	1.0802
93.8206	19.7675	193.5969	1.0000	52.2328	34.4997	118.5173	1.0000	49.0000	0.0447	0.6550	0.3169	71.4739	1.1106
13.5254	26.0436	48.5732	1.0000	47.5651	73.5390	70.7522	1.0000	59.0000	0.0487	0.2646	0.2139	32.8114	1.0097
61.8017	17.7333	-38.5721	1.0000	65.3425	21.0903	89.9033	1.0000	6.0000	0.3068	0.7891	0.0011	80.3875	1.2297
3.4398	63.7696	109.3168	1.0000	31.7320	95.6000	57.4636	1.0000	43.0000	0.3654	0.0440	0.3615	37.5726	1.0097
60.1094	40.1452	89.0622	1.0000	52.2914	52.8210	118.9488	1.0000	15.0000	0.0458	0.4718	0.3217	55.3998	1.0072
68.4780	61.0063	228.1084	1.0000	52.4102	72.3745	118.3119	1.0000	22.0000	0.0482	0.2763	0.3146	39.6300	1.1177
0.2075	59.8722	252.7475	1.0000	-0.4575	59.1253	228.3201	0.0000	1.0000	1.0091	0.4087	1.5369	152.8043	1.0000
59.3035	88.4897	45.3817	1.0000	57.0982	95.7068	127.0622	1.0000	8.0000	0.1420	0.0429	0.4118	37.9792	1.0601
20.0368	59.1187	25.9220	1.0000	47.5774	93.7357	71.9060	1.0000	46.0000	0.0485	0.0626	0.2010	19.3004	1.0399
10.4527	21.7198	32.1985	1.0000	47.6466	63.8825	71.5991	1.0000	58.0000	0.0471	0.3612	0.2045	40.6030	1.0316
9.5833	13.9288	188.0368	1.0000	7.4580	16.7655	89.4461	1.0000	4.0000	0.8508	0.8323	0.0062	93.4779	1.1285
36.4479	22.7026	264.8104	1.0000	47.6094	59.2128	76.5063	1.0000	46.0000	0.0478	0.4079	0.1499	43.0278	1.2049
47.2378	32.1825	73.7378	1.0000	47.7356	34.1191	74.3673	1.0000	2.0000	0.0453	0.6588	0.1737	67.7481	1.0002
47.2484	14.8074	-89.7389	1.0000	47.5116	13.8427	-74.7389	1.0000	1.0000	0.0498	0.8616	1.8304	185.9252	1.0000
6.7934	70.6933	40.0030	1.0000	33.7749	95.6398	59.7364	1.0000	37.0000	0.3245	0.0436	0.3363	34.6143	1.0069
81.1823	46.4966	202.5842	1.0000	52.4387	60.8981	118.3398	1.0000	36.0000	0.0488	0.3910	0.3149	48.3534	1.1198
86.7927	88.0239	88.5480	1.0000	81.6356	95.1026	146.3566	1.0000	9.0000	0.6327	0.0490	0.6262	64.8141	1.0276
13.9364	13.0560	154.5848	1.0000	47.5679	65.4816	70.8583	1.0000	64.0000	0.0486	0.3452	0.2127	39.5454	1.0275
50.5014	12.8605	20.6736	1.0000	51.3101	13.4487	36.0260	1.0000	1.0000	0.0262	0.8655	0.5997	102.0100	1.0000
92.4060	32.5698	-40.6433	1.0000	52.2867	59.2804	118.9172	1.0000	60.0000	0.0457	0.4072	0.3213	49.9952	1.2449
86.1862	93.8963	109.9276	1.0000	85.2655	95.6696	119.9423	1.0000	2.0000	0.7053	0.0433	0.3327	46.4644	1.0010
7.4630	13.9866	83.7389	1.0000	47.5365	69.3246	70.4563	1.0000	69.0000	0.0493	0.3068	0.2172	36.4555	1.0099
11.8286	87.0168	66.3729	1.0000	18.9963	95.3023	45.0882	1.0000	11.0000	0.6201	0.0470	0.4990	54.7756	1.0041
79.0426	20.2637	58.5565	1.0000	52.1422	46.9243	117.4931	1.0000	40.0000	0.0428	0.5308	0.3055	59.8121	1.0561
86.2857	15.9310	193.4854	1.0000	52.4751	30.5729	118.3882	1.0000	41.0000	0.0495	0.6943	0.3154	75.0476	1.1128
78.7207	95.3350	-37.7801	1.0000	79.6938	95.1046	-13.3226	1.0000	1.0000	0.5939	0.0490	1.1480	107.6162	1.0000
70.5911	41.3114	229.4692	1.0000	52.4570	52.8655	118.3623	1.0000	25.0000	0.0491	0.4713	0.3151	55.0647	1.1627
30.3292	56.1820	-31.3272	1.0000	47.6823	80.0655	74.5224	1.0000	32.0000	0.0464	0.1993	0.1720	25.3439	1.0839
34.7425	63.0146	123.5690	1.0000	45.2724	95.2069	70.7965	1.0000	34.0000	0.0946	0.0479	0.2134	20.3494	1.0038
85.7765	16.7638	56.0426	1.0000	52.4452	42.7277	118.3476	1.0000	46.0000	0.0489	0.5727	0.3150	63.9507	1.0887
78.3399	56.3660	241.8436	1.0000	52.3541	65.9728	118.5166	1.0000	35.0000	0.0471	0.3403	0.3169	44.4589	1.2633
59.5807	60.1775	184.9989	1.0000	52.1059	65.9644	117.1394	1.0000	10.0000	0.0421	0.3404	0.3015	43.5822	1.0579
40.9007	6.4676	130.0746	1.0000	47.7144	30.3286	73.8774	1.0000	25.0000	0.0457	0.6967	0.1791	71.5491	1.0075
71.3116	50.5034	82.7942	1.0000	52.2465	77.2254	118.3357	1.0000	33.0000	0.0449	0.2277	0.3148	36.4231	1.0053
81.7183	79.6578	251.5990	1.0000	52.2032	87.8339	117.8137	1.0000	40.0000	0.0441	0.1217	0.3090	30.4379	1.3061
78.6731	91.0941	-50.2240	1.0000	81.6450	95.5513	114.3522	1.0000	8.0000	0.6329	0.0445	0.2706	40.1774	1.4933
55.7512	90.1931	-29.9831	1.0000	58.0173	95.8494	115.3285	1.0000	8.0000	0.1603	0.0415	0.2814	26.8894	1.3129
1.0386	12.0908	125.0080	1.0000	47.5280	75.7135	70.4664	1.0000	80.0000	0.0494	0.2429	0.2170	31.2651	1.0153
94.4200	70.3496	169.1181	1.0000	52.0714	86.4753	117.1991	1.0000	50.0000	0.0414	0.1352	0.3022	30.4466	1.1034
32.5372	35.2972	179.3399	1.0000	30.6887	38.3858	85.9972	1.0000	4.0000	0.3862	0.6161	0.0445	64.6936	1.1113
69.0643	49.1865	205.3303	1.0000	52.1148	63.9874	117.3676	1.0000	24.0000	0.0423	0.3601	0.3041	45.2810	1.0666
16.9191	29.2237	144.1591	1.0000	47.5657	78.1408	70.6722	1.0000	59.0000	0.0487	0.2186	0.2148	29.2799	1.0221
42.0077	31.9391	21.6999	1.0000	47.6497	42.3559	74.0465	1.0000	12.0000	0.0470	0.5764	0.1773	59.8572	1.0130
13.4987	69.0074	206.3342	1.0000	31.8144	95.7942	58.5917	1.0000	37.0000	0.3637	0.0421	0.3490	36.5361	1.1402
63.8354	30.3961	67.5211	1.0000	52.1001	49.6786	117.3044	1.0000	23.0000	0.0420	0.5032	0.3034	57.2903	1.0189
9.8104	21.9749	246.3862	1.0000	47.7383	82.0970	73.0632	1.0000	79.0000	0.0452	0.1790	0.1882	24.7485	1.1113
74.5082	96.4594	160.9123	1.0000	73.5383	96.7027	165.9209	1.0000	1.0000	0.4708	0.0330	0.8436	79.5545	1.0000
13.3147	82.0887	251.6349	1.0000	18.6327	95.6442	45.0208	1.0000	22.0000	0.6273	0.0436	0.4998	55.0092	1.5108
57.3641	61.5342	102.5634	1.0000	52.2697	70.1056	118.4516	1.0000	10.0000	0.0454	0.2989	0.3161	41.3318	1.0029
81.9344	92.4980	255.5760	1.0000	55.1578	95.0369	128.4918	1.0000	35.0000	0.1032	0.0496	0.4277	39.1517	1.3013
50.6845	3.2234	151.0328	1.0000	50.0754	4.0164	127.5252	1.0000	1.0000	0.0015	0.9598	0.4169	103.0582	1.0000
49.1147	51.1548	195.5561	1.0000	48.1147	51.1587	179.7781	1.0000	1.0000	0.0377	0.4884	0.9975	102.2210	1.0000
23.1659	76.4146	253.2939	1.0000	32.5291	95.2851	60.9156	1.0000	29.0000	0.3494	0.0471	0.3232	34.2544	1.3766
22.1304	37.6519	142.4787	1.0000	21.5947	39.5319	93.6969	1.0000	2.0000	0.5681	0.6047	0.0411	66.9098	1.0231
97.0742	6.0723	74.9542	1.0000	52.4656	30.3114	118.3746	1.0000	56.0000	0.0493	0.6969	0.3153	75.2841	1.1030
95.6463	19.3107	-86.7605	1.0000	100.1422	19.2230	60.7066	0.0000	6.0000	1.0028	0.8078	0.3255	99.4850	1.3343
71.3640	80.6389	-18.8319	1.0000	63.2230	95.4356	129.0217	1.0000	21.0000	0.2645	0.0456	0.4336	41.4533	1.2435
77.5636	99.1047	100.4674	1.0000	77.1947	100.0341	111.6525	1.0000	1.0000	0.5439	0.0003	0.2406	34.7618	1.0000
75.1498	16.4690	263.4843	1.0000	52.3910	22.0111	118.3369	1.0000	34.0000	0.0478	0.7799	0.3149	83.0119	1.4515
61.9228	34.9432	97.4866	1.0000	52.0642	49.9000	117.1749	1.0000	18.0000	0.0413	0.5010	0.3019	57.0328	1.0048
45.0271	28.6164	107.2764	1.0000	47.5389	38.2824	73.9208	1.0000	10.0000	0.0492	0.6172	0.1787	63.8253	1.0013
50.6335	29.8870	141.7890	1.0000	50.1568	30.7661	118.4651	1.0000	1.0000	0.0031	0.6923	0.3163	74.8573	1.0000
11.0145	84.9094	-88.1438	1.0000	44.0953	95.1802	60.1397	1.0000	50.0000	0.1181	0.0482	0.3318	30.8178	1.4435
23.3764	75.0406	202.1164	1.0000	33.9864	95.5601	59.7069	1.0000	27.0000	0.3203	0.0444	0.3366	34.5517	1.1688
56.6780	19.2062	138.5563	1.0000	52.2051	25.7909	118.0725	1.0000	8.0000	0.0441	0.7421	0.3119	79.3721	1.0050
96.2006	34.5517	227.5912	1.0000	52.3696	46.0438	118.4373	1.0000	52.0000	0.0474	0.5396	0.3160	61.0374	1.1476
27.7935	42.3155	249.8326	1.0000	47.7309	84.3035	72.9853	1.0000	54.0000	0.0454	0.1570	0.1891	23.2601	1.1618
19.1192	28.7704	127.7358	1.0000	47.7418	74.7784	72.6001	1.0000	55.0000	0.0452	0.2522	0.1933	30.7243	1.0150
67.3511	88.3629	-43.2624	1.0000	68.5726	95.6158	126.1415	1.0000	11.0000	0.3715	0.0438	0.4016	40.8702	1.4956
57.3320	5.2298	228.3999	1.0000	51.9447	5.6070	135.9302	1.0000	6.0000	0.0389	0.9439	0.5103	104.9924	1.1110
3.7160	55.5904	-16.8645	1.0000	47.5500	86.9655	70.3514	1.0000	60.0000	0.0490	0.1303	0.2183	23.7059	1.1131
90.2427	75.0460	184.9847	1.0000	52.4466	89.8887	118.3494	1.0000	45.0000	0.0489	0.1011	0.3150	30.1979	1.1082
90.7678	3.3438	5.5140	1.0000	52.1625	30.6354	117.5923	1.0000	55.0000	0.0432	0.6936	0.3066	74.6824	1.1633
31.1422	1.4641	61.4176	1.0000	47.6430	31.1534	71.4296	1.0000	34.0000	0.0471	0.6885	0.2063	71.3461	1.0010
18.9569	43.6208	227.3590	1.0000	47.6475	94.0220	71.7204	1.0000	64.0000	0.0471	0.0598	0.2031	19.3756	1.1035
50.9479	8.6060	164.0655	1.0000	50.1650	9.2281	141.5322	1.0000	1.0000	0.0033	0.9077	0.5726	104.3798	1.0000
76.1541	63.0810	263.3126	1.0000	52.4705	68.3981	118.3814	1.0000	35.0000	0.0494	0.3160	0.3153	42.5474	1.4419
77.7622	84.4324	45.9033	1.0000	66.9371	95.1602	163.2394	1.0000	17.0000	0.3387	0.0484	0.8138	75.3279	1.1155
27.2659	54.5002	192.1156	1.0000	47.5777	95.6893	70.7804	1.0000	49.0000	0.0484	0.0431	0.2136	19.8455	1.0670
34.6237	16.3367	-20.5060	1.0000	47.6741	36.1722	75.2072	1.0000	25.0000	0.0465	0.6383	0.1644	65.5608	1.0529
20.2133	70.4124	79.6301	1.0000	38.0651	95.4465	60.2672	1.0000	31.0000	0.2387	0.0455	0.3304	32.3607	1.0082
94.9572	89.8433	38.7692	1.0000	95.4248	91.7388	88.6783	1.0000	2.0000	0.9085	0.0826	0.0147	46.1888	1.0244
29.3711	92.7489	-16.6878	1.0000	35.8895	95.7349	61.2423	1.0000	8.0000	0.2822	0.0427	0.3195	32.3157	1.1158
43.9172	45.8247	81.3795	1.0000	47.6243	58.2754	75.1101	1.0000	13.0000	0.0475	0.4172	0.1654	44.3655	1.0007
52.3903	51.1817	245.7483	1.0000	51.7576	50.4073	230.7483	1.0000	1.0000	0.0352	0.4959	1.5639	149.2401	1.0000
2.4313	11.5541	147.2514	1.0000	47.6000	75.4144	71.4694	1.0000	80.0000	0.0480	0.2459	0.2059	30.8803	1.0228
10.7555	21.9715	-6.3911	1.0000	47.5712	53.8838	72.5348	1.0000	54.0000	0.0486	0.4612	0.1941	49.3724	1.1083
82.2086	81.6384	-69.6524	1.0000	61.7157	95.3302	137.8052	1.0000	36.0000	0.2343	0.0467	0.5312	49.4409	1.4607
63.7531	63.6369	155.4143	1.0000	52.3394	77.3126	118.5993	1.0000	18.0000	0.0468	0.2269	0.3178	36.5802	1.0105
16.9461	60.9870	255.8493	1.0000	38.0509	95.6876	60.2619	1.0000	49.0000	0.2390	0.0431	0.3304	32.3378	1.2065
2.0173	74.8119	-84.8086	1.0000	47.1886	95.6555	69.4685	1.0000	67.0000	0.0562	0.0434	0.2281	21.1736	1.3468
27.5556	80.3734	-47.3321	1.0000	44.6606	95.5137	61.5879	1.0000	28.0000	0.1068	0.0449	0.3157	29.2555	1.2258
12.2256	20.2347	238.3165	1.0000	8.2615	22.3663	89.7301	1.0000	6.0000	0.8348	0.7763	0.0030	88.1429	1.3331
61.9822	72.1138	70.5540	1.0000	62.0597	73.1108	85.5540	1.0000	1.0000	0.2412	0.2689	0.0494	29.8033	1.0000
96.4710	93.9170	24.7206	1.0000	97.3970	95.6410	73.6800	1.0000	2.0000	0.9479	0.0436	0.1813	50.3172	1.0220
62.3898	75.4962	230.3065	1.0000	52.1150	80.2182	117.7264	1.0000	13.0000	0.0423	0.1978	0.3081	34.1255	1.1496
45.7726	74.9091	157.2427	1.0000	47.7114	88.1925	74.4325	1.0000	14.0000	0.0458	0.1181	0.1730	19.6724	1.0429
25.8552	74.8923	143.5372	1.0000	36.9257	95.2004	60.0749	1.0000	24.0000	0.2615	0.0480	0.3325	33.0074	1.0376
61.4229	73.1485	188.3098	1.0000	52.4762	80.1710	117.9925	1.0000	12.0000	0.0495	0.1983	0.3110	34.3933	1.0551
93.9087	76.7415	187.7029	1.0000	52.2669	91.5881	118.2762	1.0000	49.0000	0.0453	0.0841	0.3142	29.5879	1.1084
59.7529	96.9175	-82.9157	1.0000	60.2682	96.0604	-58.9842	1.0000	1.0000	0.2054	0.0394	1.6554	149.3896	1.0000
77.4422	13.2610	-41.6543	1.0000	52.0766	41.4015	117.2172	1.0000	46.0000	0.0415	0.5860	0.3024	64.6442	1.2142
12.2140	49.8412	77.8920	1.0000	45.4754	95.5585	60.1073	1.0000	57.0000	0.0905	0.0444	0.3321	30.5577	1.0082
96.1356	33.4408	198.6646	1.0000	52.4185	47.6092	118.3202	1.0000	51.0000	0.0484	0.5239	0.3147	59.6043	1.1098
67.5980	84.5983	101.4688	1.0000	60.0021	95.0997	128.4894	1.0000	13.0000	0.2000	0.0490	0.4277	40.0686	1.0030
94.5477	80.6275	32.7015	1.0000	60.7482	95.3708	130.8744	1.0000	42.0000	0.2150	0.0463	0.4542	42.5167	1.1390
86.2810	41.9545	-81.4193	1.0000	90.7514	43.3049	91.1682	1.0000	7.0000	0.8150	0.5670	0.0130	69.8310	1.4990
65.3905	30.4722	215.7445	1.0000	52.1950	40.3779	117.7552	1.0000	18.0000	0.0439	0.5962	0.3084	65.8024	1.0909
43.3306	71.1472	-68.2117	1.0000	47.6170	69.3090	6.7883	1.0000	5.0000	0.0477	0.3069	0.9246	88.7232	1.0721
72.9730	33.8948	16.9085	1.0000	74.1875	36.4493	88.4810	1.0000	3.0000	0.4838	0.6355	0.0169	68.0150	1.0606
66.3571	72.9293	248.0082	1.0000	52.2621	80.2926	118.5011	1.0000	19.0000	0.0452	0.1971	0.3167	34.7249	1.1948
62.7532	98.4199	89.1633	1.0000	62.5085	99.3895	104.1633	1.0000	1.0000	0.2502	0.0061	0.1574	18.9059	1.0000
3.8401	81.6119	116.4830	1.0000	3.8145	82.6115	91.4688	1.0000	1.0000	0.9237	0.1739	0.0163	49.3722	1.0000
17.0033	50.2433	-0.1769	1.0000	47.6201	81.5604	73.6371	1.0000	48.0000	0.0476	0.1844	0.1818	24.7675	1.0960
1.5641	52.5556	67.8558	1.0000	38.1846	95.7284	60.0572	1.0000	57.0000	0.2363	0.0427	0.3327	32.4719	1.0068
3.2126	55.7053	-45.3166	1.0000	47.5077	83.1579	70.1563	1.0000	61.0000	0.0498	0.1684	0.2205	26.1466	1.1705
